Datetime,open,high,low,close,volume
2022-07-18 00:00:00+01:00,1.7449500560760498,1.7458300590515137,1.7448300123214722,1.7450300455093384,0
2022-07-18 00:15:00+01:00,1.744979977607727,1.7451599836349487,1.7442200183868408,1.744860053062439,0
2022-07-18 00:30:00+01:00,1.7449699640274048,1.7455300092697144,1.7445600032806396,1.744979977607727,0
2022-07-18 00:45:00+01:00,1.7449599504470825,1.7452000379562378,1.7442100048065186,1.7450900077819824,0
2022-07-18 01:00:00+01:00,1.7450200319290161,1.745959997177124,1.7444100379943848,1.7454099655151367,0
2022-07-18 01:15:00+01:00,1.7454899549484253,1.7458200454711914,1.7450599670410156,1.7455099821090698,0
2022-07-18 01:30:00+01:00,1.7455999851226807,1.746399998664856,1.7452399730682373,1.746209979057312,0
2022-07-18 01:45:00+01:00,1.7461999654769897,1.7469700574874878,1.7456799745559692,1.746019959449768,0
2022-07-18 02:00:00+01:00,1.7460600137710571,1.747059941291809,1.7449300289154053,1.7469700574874878,0
2022-07-18 02:15:00+01:00,1.746840000152588,1.7474600076675415,1.7453999519348145,1.7462300062179565,0
2022-07-18 02:30:00+01:00,1.7462400197982788,1.7473900318145752,1.745479941368103,1.7466800212860107,0
2022-07-18 02:45:00+01:00,1.746709942817688,1.7470999956130981,1.7457000017166138,1.7464799880981445,0
2022-07-18 03:00:00+01:00,1.7464900016784668,1.747689962387085,1.7459700107574463,1.747189998626709,0
2022-07-18 03:15:00+01:00,1.7473200559616089,1.7479499578475952,1.7466000318527222,1.7478300333023071,0
2022-07-18 03:30:00+01:00,1.7478300333023071,1.747979998588562,1.7469600439071655,1.7472699880599976,0
2022-07-18 03:45:00+01:00,1.7472800016403198,1.7475800514221191,1.7467399835586548,1.7470099925994873,0
2022-07-18 04:00:00+01:00,1.7470999956130981,1.7476999759674072,1.7466700077056885,1.7468199729919434,0
2022-07-18 04:15:00+01:00,1.7468500137329102,1.7473399639129639,1.7461899518966675,1.7466100454330444,0
2022-07-18 04:30:00+01:00,1.7465900182724,1.7474700212478638,1.746340036392212,1.7472699880599976,0
2022-07-18 04:45:00+01:00,1.747290015220642,1.7475800514221191,1.7469500303268433,1.7472800016403198,0
2022-07-18 05:00:00+01:00,1.7473100423812866,1.7476500272750854,1.7463899850845337,1.7469700574874878,0
2022-07-18 05:15:00+01:00,1.7469899654388428,1.7478400468826294,1.7468899488449097,1.747230052947998,0
2022-07-18 05:30:00+01:00,1.7473299503326416,1.7477400302886963,1.7469600439071655,1.747630000114441,0
2022-07-18 05:45:00+01:00,1.747630000114441,1.7476799488067627,1.7464599609375,1.7466399669647217,0
2022-07-18 06:00:00+01:00,1.7466399669647217,1.7472000122070312,1.7462799549102783,1.7466299533843994,0
2022-07-18 06:15:00+01:00,1.7466000318527222,1.7474199533462524,1.7463500499725342,1.7472599744796753,0
2022-07-18 06:30:00+01:00,1.7472599744796753,1.7483199834823608,1.7468700408935547,1.7480100393295288,0
2022-07-18 06:45:00+01:00,1.7480100393295288,1.7490099668502808,1.7473700046539307,1.748769998550415,0
